"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bangladesh","BGD","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.005","0.005","0.005","0.0059","0.0165","0.0192","0.0199","0.0196","0.0209","0.0274","0.033","0.0277","0.0322","0.0394","0.0373","0.0475","0.0455","0.0504","0.0526","0.0571","0.0586","0.0659","0.075","0.0736","0.0727","0.0871","0.0949","0.0991","0.1018","0.0966","0.0856","0.1084","0.1084","0.1052","0.135","0.1548","0.1911","0.2455","0.3556","0.4342","0.543","0.5938","0.602","0.5837","0.6361","0.6777","0.7262","0.7608","0.7904","0.7468","0.633","0.6542","0.6804","0.6267","",
"Bulgaria","BGR","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0381","0.0381","0.0379","0.0372","0.0354","0.0354","0.0354","0.0358","0.0362","0.0357","0.0371","0.0357","0.0357","0.0357","0.0345","0.0333","0.0332","0.0334","0.0499","0.0541","0.0804","0.0465","0.0574","0.0666","0.0566","0.0567","0.0459","0.0446","0.056","0.06","0.0577","0.0549","0.0575","0.0595","0.0613","0.0649","0.0695","0.0671","0.0715","0.0685","0.0669","0.0652","0.0677","0.0577","0.0651","0.0734","0.0731","0.0747","0.0768","0.0799","0.0761","0.0828","0.082","0.0814","",
"Bahrain","BHR","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0018","0.0018","0.0022","0.0023","0.0027","0.0037","0.0049","0.0061","0.0066","0.0059","0.0059","0.0068","0.0072","0.0081","0.0075","0.0079","0.0073","0.0073","0.0075","0.0079","0.0085","0.0085","0.0092","0.0097","0.0123","0.016","0.0203","0.0271","0.0295","0.0321","0.0181","0.0191","0.0212","0.0223","0.0242","0.0268","0.0268","0.0289","0.0293","0.0277","0.0304","0.0269","0.0268","0.0293","0.0281","0.0279","0.0299","0.0318","0.0313","0.0288","0.0267","0.0266","0.0266","0.0267","",
"Bahamas, The","BHS","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0007","0.0007","0.0006","0.0006","0.0008","0.001","0.001","0.001","0.0011","0.0009","0.0013","0.0015","0.0013","0.0011","0.0009","0.0008","0.0009","0.0011","0.0011","0.0013","0.0031","0.0031","0.0027","0.0029","0.0031","0.0041","0.0052","0.0062","0.0089","0.0095","0.0041","0.0041","0.0042","0.0031","0.0035","0.0035","0.0047","0.0055","0.0056","0.0044","0.0051","0.0029","0.0035","0.0038","0.004","0.0039","0.0048","0.0053","0.0054","0.0064","0.0048","0.0053","0.0054","0.0057","",
"Bosnia and Herzegovina","BIH","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0094","0.0094","0.0092","0.0098","0.0111","0.0111","0.0114","0.0121","0.0136","0.0129","0.012","0.0125","0.0116","0.012","0.0115","0.0131","0.0167","0.0151","0.0171","0.0165","0.0155","0.0132","0.0066","0.0089","0.0076","0.0077","0.008","0.0082","0.0113","0.0107","0.015","0.015","0.0139","0.0138","0.0157","0.0151","0.0187","0.0201","0.0225","0.0239","0.0239","0.0238","0.0222","0.0194","0.0204","0.0212","0.0246","0.0255","0.0254","0.0272","0.0244","0.0282","0.0293","0.0297","",
"Belarus","BLR","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.2512","0.2496","0.2609","0.2695","0.2779","0.3047","0.306","0.3062","0.3106","0.3131","0.3122","0.3218","0.3274","0.3342","0.3438","0.3474","0.3538","0.3608","0.3675","0.3735","0.2691","0.2713","0.2571","0.3251","0.1864","0.177","0.1833","0.1934","0.1839","0.186","0.1466","0.1524","0.1523","0.1583","0.1671","0.1837","0.2171","0.2275","0.2661","0.1896","0.2088","0.2213","0.2232","0.2184","0.2039","0.182","0.1809","0.1814","0.1879","0.1866","0.1665","0.1649","0.1523","0.154","",
"Belize","BLZ","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0","0","0","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0004","0.0004","0.0004","0.0004","0.0004","0.0005","0.0004","0.0009","0.0012","0.0014","0.0006","0.0006","0.0005","0.0006","0.0005","0.0006","0.0007","0.0007","0.0007","0.0008","0.0009","0.0005","0.0005","0.0007","0.0007","0.0009","0.001","0.0011","0.0009","0.001","0.0007","0.0008","0.0009","0.0009","",
"Bermuda","BMU","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0002","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0003","0.0004","0.0004","0.0007","0.0007","0.0006","0.0007","0.0006","0.0007","0.0009","0.001","0.0013","0.0016","0.0006","0.0006","0.0006","0.0007","0.0007","0.0008","0.001","0.0012","0.0012","0.001","0.0012","0.0005","0.0006","0.0007","0.001","0.0008","0.0012","0.0011","0.0011","0.0013","0.001","0.0011","0.0011","0.0012","",
"Bolivia","BOL","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0089","0.0087","0.0095","0.0108","0.0119","0.0153","0.0196","0.0226","0.0272","0.0258","0.0251","0.0253","0.0205","0.0219","0.0209","0.0206","0.0216","0.0248","0.0252","0.0255","0.0302","0.0339","0.0338","0.0405","0.041","0.0492","0.0554","0.0524","0.0614","0.0722","0.034","0.0357","0.037","0.0405","0.0484","0.0526","0.0605","0.0673","0.0712","0.0721","0.077","0.0854","0.1096","0.1146","0.1187","0.1356","0.1355","0.144","0.1485","0.1499","0.1201","0.1525","0.1583","0.1638","",
"Brazil","BRA","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.5368","0.4878","0.5359","0.5979","0.6507","0.6851","0.726","0.7132","0.7586","0.8195","0.815","0.8007","0.8339","0.8222","0.844","0.888","0.9527","0.9384","0.9644","1.0219","1.0041","1.2009","1.4547","1.5695","1.7912","2.1283","2.5554","2.7841","3.0683","3.0486","1.7664","1.8472","1.9467","1.9651","2.1591","2.2019","2.1787","2.3241","2.5259","2.3238","2.6467","2.7732","2.9833","3.14","3.2884","3.2571","3.0958","3.1234","3.1114","3.1673","3.0419","3.2729","3.4048","3.5181","",
"Barbados","BRB","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0002","0.0002","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0003","0.0002","0.0003","0.0004","0.0004","0.0004","0.0004","0.0004","0.0005","0.0005","0.0005","0.0006","0.0013","0.0015","0.0016","0.0015","0.0014","0.0017","0.0019","0.0026","0.0034","0.0042","0.0017","0.0017","0.0017","0.0018","0.0018","0.0019","0.0022","0.0022","0.0027","0.0026","0.0028","0.0019","0.0018","0.0022","0.002","0.0022","0.0026","0.0023","0.0023","0.0027","0.002","0.0022","0.0023","0.0024","",
"Brunei Darussalam","BRN","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0005","0.0005","0.0004","0.0005","0.0006","0.0006","0.0008","0.001","0.001","0.0012","0.0033","0.0028","0.0035","0.0038","0.0035","0.0038","0.0037","0.0041","0.0045","0.0048","0.005","0.0052","0.006","0.0061","0.0062","0.0065","0.0074","0.0083","0.0109","0.013","0.008","0.0087","0.0094","0.0108","0.0125","0.012","0.0133","0.0145","0.014","0.0132","0.0139","0.0134","0.0136","0.0137","0.0131","0.0133","0.0117","0.0114","0.0112","0.0106","0.0095","0.0091","0.0095","0.0098","",
"Bhutan","BTN","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.0001","0.0002","0.0001","0.0002","0.0002","0.0002","0.0008","0.0008","0.0009","0.0009","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.0009","0.0009","0.0009","0.001","0.0011","0.0012","0.0015","0.0019","0.0028","0.0029","0.0035","0.0032","0.0029","0.0032","0.0032","0.0036","0.0038","0.0041","0.0041","0.0045","0.0048","0.0049","",
"Botswana","BWA","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0011","0.0012","0.0013","0.0019","0.0022","0.0023","0.0023","0.0023","0.0029","0.0034","0.0041","0.0042","0.0044","0.0046","0.0048","0.0046","0.0055","0.0061","0.0066","0.0077","0.0093","0.01","0.011","0.01","0.0095","0.0118","0.0115","0.012","0.0127","0.0136","0.014","0.0154","0.0109","0.0116","0.0122","0.014","0.0148","0.0164","0.0202","0.0187","0.0202","0.0224","0.0236","0.0239","0.0247","0.0248","0.0276","0.0281","0.0297","0.0281","0.0251","0.0253","0.0273","0.0281","",
"Central African Republic","CAF","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0002","0.0002","0.0002","0.0002","0.0003","0.0003","0.0003","0.0003","0.0003","0.0004","0.0004","0.0005","0.0005","0.0007","0.0009","0.0007","0.0008","0.0009","0.001","0.001","0.0009","0.0009","0.0009","0.001","0.001","0.0011","0.001","0.001","0.001","0.0012","0.0012","0.001","0.001","0.0011","0.0012","0.0013","0.0008","0.0009","0.0014","0.0019","0.002","0.002","0.0023","0.0025","0.0026","0.003","0.0031","",
"Canada","CAN","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","1.3045","1.365","1.4499","1.5543","1.648","1.6226","1.6556","1.678","1.7625","1.87","1.9107","1.8377","1.5737","1.5107","1.582","1.5695","1.535","1.6881","1.7694","1.8067","1.6853","1.5218","1.5078","1.5069","1.812","1.7377","1.7595","1.8784","1.8941","1.9671","1.9951","1.99","2.1207","2.1644","2.209","2.1595","2.1872","2.2958","2.339","2.0914","2.2358","2.2342","2.2146","2.1951","2.1675","2.108","2.051","2.1883","2.244","2.2035","1.9195","1.9912","2.0614","2.0972","",
"Central Europe and the Baltics","CEB","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.7215","0.7308","0.7658","0.7991","0.8364","0.8999","0.9239","0.9556","0.9771","0.9627","0.9051","0.8812","0.8742","0.8656","0.8645","0.8527","0.8788","0.9007","0.9171","0.9515","0.8963","0.8014","0.8491","0.8146","0.8272","0.8415","0.9356","0.9723","0.9857","0.9987","0.9904","0.9582","0.974","0.9901","1.0178","0.9973","1.0389","1.1335","1.1616","1.1175","1.1172","1.1307","1.1139","1.0647","1.0859","1.1387","1.2113","1.326","1.3688","1.4079","1.3228","1.439","1.4953","1.5034","",
"Switzerland","CHE","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0948","0.1048","0.1089","0.112","0.1084","0.1026","0.1026","0.1091","0.1103","0.1101","0.117","0.1221","0.1257","0.1337","0.1391","0.141","0.1524","0.1588","0.1697","0.1756","0.1896","0.2059","0.2199","0.2151","0.2296","0.2409","0.2438","0.2519","0.2528","0.2534","0.266","0.2496","0.2359","0.225","0.2122","0.1984","0.1905","0.186","0.1812","0.1716","0.1629","0.1582","0.1564","0.1548","0.1527","0.1485","0.1478","0.1458","0.1467","0.1464","0.1353","0.1368","0.1355","0.1375","",
"Channel Islands","CHI","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)","EN.GHG.N2O.TR.MT.CE.AR5","","","","","","","","","","","0.0904","0.0839","0.0804","0.0774","0.0755","0.0674","0.0682","0.0697","0.0784","0.0855","0.0866","0.0923","0.0885","0.0916","0.0934","0.0939","0.0951","0.0975","0.1096","0.1255","0.1184","0.1225","0.1715","0.1999","0.248","0.3045","0.3745","0.4411","0.5451","0.6438","0.292","0.2866","0.3098","0.319","0.3357","0.3219","0.3525","0.3492","0.3561","0.3239","0.3185","0.315","0.3303","0.3867","0.3483","0.3598","0.3838","0.4017","0.4134","0.418","0.3858","0.4071","0.455","0.4635","",
